transaction_id,user_id,timestamp,amount,txns_last_1min,txns_last_5min,distinct_ips_last_1hr,km_from_prev,minutes_since_prev,implied_speed_kmh,is_new_device,amount_zscore,is_fraud,fraud_type,iso_anomaly_score,iso_flag,lr_fraud_probability,model_flag
TXN175982,U000020,2025-02-25 06:05:00,886.58,1,1,2,1471.0703852200184,5.0,17652.844622640223,1,2.0566818906675346,1,location_ip,0.2390748769305575,1,0.9999997098771443,1.0
TXN189884,U001890,2025-03-07 08:03:00,2110.63,1,2,2,518.1260829397874,3.0,10362.521658795746,1,1.5938248042353054,1,location_ip,0.2255400251888755,1,0.9999997085819535,1.0
TXN166107,U003227,2025-02-18 00:05:00,917.99,1,1,2,1357.7741901445263,5.0,16293.290281734317,1,2.640019907023349,1,location_ip,0.23982264893150673,1,0.999999695241696,1.0
TXN169664,U001796,2025-02-20 15:00:50,32.79,4,4,4,2.7467103218691187,0.1166666666666666,1412.5938798184038,0,-2.1887584434972496,1,velocity,0.18253738839396683,1,0.9999996809613517,1.0
TXN144124,U004566,2025-02-02 07:02:19,150.48,3,10,10,2.9707127200881827,0.15,1188.285088035273,0,-0.0103699584929219,1,velocity,0.2157705318947426,1,0.9999996214381063,1.0
TXN173133,U002519,2025-02-23 00:01:09,359.8,4,5,5,5.045732799622979,0.0,0.0,0,-0.7483160918812585,1,velocity,0.12958168711444773,1,0.999999575209514,1.0
TXN156491,U001304,2025-02-11 02:00:25,169.18,4,4,4,1.003380582052641,0.15,401.3522328210564,0,-1.4672621793966691,1,velocity,0.17013215505857704,1,0.9999995746737257,1.0
TXN140517,U001970,2025-01-30 14:06:00,735.97,1,1,2,2147.334402763061,6.0,21473.344027630603,1,1.2179161043403774,1,location_ip,0.24492666060754475,1,0.9999995240214791,1.0
TXN210187,U002670,2025-03-22 06:02:24,428.92,3,9,9,4.952174249830695,0.1333333333333333,2228.4784124238126,0,-0.87878366521822,1,velocity,0.2125668026467198,1,0.9999995015713774,1.0
TXN154957,U000097,2025-02-09 21:00:09,10.0,3,3,3,3.894428769260176,0.05,4673.314523112211,0,-1.556796126395087,1,velocity,0.17356226390675356,1,0.9999994940101526,1.0
TXN212939,U001800,2025-03-24 02:00:43,146.11,4,4,4,1.9133383177929013,0.2166666666666666,529.8475341580341,0,-1.7163470928484248,1,velocity,0.16994154556251873,1,0.9999994857448611,1.0
TXN177381,U002800,2025-02-26 01:01:15,247.41,4,4,4,5.190708436543059,0.7166666666666667,434.5709388733724,0,-1.6656774611308518,1,velocity,0.1676432039250283,1,0.9999994411377152,1.0
TXN101314,U000236,2025-01-01 21:01:26,336.46,4,4,4,3.114495589992144,0.4833333333333333,386.6270387576454,0,-1.7065601321777406,1,velocity,0.16562648998898355,1,0.9999993702162241,1.0
TXN108131,U003454,2025-01-06 22:00:34,198.39,3,3,3,2.6062764342002795,0.1166666666666666,1340.3707375887152,0,0.9957179514097996,1,velocity,0.16324649691765347,1,0.9999993356695424,1.0
TXN181021,U001346,2025-02-28 18:02:15,264.77,3,6,6,5.082656265928541,0.1166666666666666,2613.937508191821,0,-0.8730398785282857,1,velocity,0.19424941190200629,1,0.9999992647376651,1.0
TXN156490,U001304,2025-02-11 02:00:16,302.74,3,3,3,1.8949991852046024,0.0333333333333333,3410.998533368284,0,-0.8328019523906199,1,velocity,0.16572224907068678,1,0.9999991995474417,1.0
TXN175904,U002896,2025-02-25 00:00:05,329.87,2,2,2,4.379468770470543,0.0333333333333333,7883.043786846977,0,-0.6788259972238143,1,velocity,0.14583371978001736,1,0.9999991674561038,1.0
TXN217138,U003781,2025-03-27 08:05:00,1582.41,1,1,2,1237.044697463011,5.0,14844.536369556134,1,2.541917930655838,1,location_ip,0.23609741554338204,1,0.9999991579964354,1.0
TXN178138,U000607,2025-02-26 16:00:32,80.93,2,2,2,2.3721477629119008,0.0166666666666666,8539.731946482843,0,-1.2880106608327435,1,velocity,0.1510614785388874,1,0.9999991533111966,1.0
TXN211613,U001928,2025-03-23 06:00:02,16.64,2,2,2,5.168655535799394,0.0333333333333333,9303.57996443891,0,-2.067590105729614,1,velocity,0.16199987986797115,1,0.9999991042179119,1.0
TXN111746,U001203,2025-01-09 16:00:35,280.35,4,4,4,7.25445918265377,0.0,0.0,0,-0.937371595204885,1,velocity,0.10696307072352818,1,0.9999990886926544,1.0
TXN167445,U005193,2025-02-18 22:02:13,323.18,3,10,10,3.386816052317078,0.2,1016.0448156951232,0,-0.5613866015666847,1,velocity,0.21119445329011122,1,0.9999990433173955,1.0
TXN214532,U003048,2025-03-25 09:01:46,225.18,3,5,5,4.6684676665687,0.15,1867.38706662748,0,-0.3608272498130802,1,velocity,0.18309304886315103,1,0.9999988633823065,1.0
TXN159194,U001969,2025-02-13 01:00:13,428.2,3,3,3,8.085912200184291,0.15,3234.3648800737164,0,-1.0393289128348095,1,velocity,0.16934798991893973,1,0.9999988017975243,1.0
TXN113810,U003607,2025-01-11 00:00:31,351.83,3,3,3,2.2201396696060245,0.1,1332.0838017636147,0,0.5411299158668331,1,velocity,0.15629376151038898,1,0.9999986893903123,1.0
TXN223238,U003900,2025-03-31 13:02:00,10.0,1,2,2,430.8398539469202,2.0,12925.195618407606,1,-2.101929672138384,1,location_ip,0.22619427545044957,1,0.9999985232607188,1.0
TXN175227,U001047,2025-02-24 14:01:37,408.25,2,3,3,6.537357280434129,0.05,7844.828736520954,0,-1.4240184444318718,1,velocity,0.16026309713404352,1,0.9999985081075744,1.0
TXN167537,U002219,2025-02-19 00:02:11,582.22,3,11,11,3.298557513578812,0.45,439.8076684771749,0,-0.6173635168583962,1,velocity,0.21046173034491578,1,0.999998444995629,1.0
TXN174852,U002798,2025-02-24 09:00:52,169.46,3,3,3,5.570382386937417,0.15,2228.1529547749665,0,-0.367273207442787,1,velocity,0.1619764113041603,1,0.9999984445027503,1.0
TXN154956,U000097,2025-02-09 21:00:06,117.23,2,2,2,3.8446593763659065,0.05,4613.591251639087,0,1.3205243016894788,1,velocity,0.14930396406140145,1,0.9999983521571032,1.0
TXN167444,U005193,2025-02-18 22:02:01,334.1,3,9,9,2.7876950447911497,0.2666666666666666,627.2313850780087,0,-0.5269937768151834,1,velocity,0.2079876961315078,1,0.9999983417914792,1.0
TXN188374,U002562,2025-03-06 04:01:52,190.58,3,4,4,1.7718971478234953,0.0333333333333333,3189.414866082292,0,-1.6710778403752289,1,velocity,0.18649023215661875,1,0.9999982737810811,1.0
TXN132138,U005603,2025-01-24 11:04:00,1367.97,1,2,2,523.8083779793227,4.0,7857.125669689841,1,2.195485570657333,1,location_ip,0.21997321444638895,1,0.9999981714926535,1.0
TXN188280,U000688,2025-03-05 22:06:00,1638.13,1,1,2,1581.8661893278404,6.0,15818.661893278404,1,2.393374074341542,1,location_ip,0.2426467813497868,1,0.9999981086076206,1.0
TXN210155,U004861,2025-03-22 04:02:00,10.0,1,2,2,430.8398539469202,2.0,12925.195618407606,1,-2.3537375454962737,1,location_ip,0.22874633178663906,1,0.9999980612676967,1.0
TXN167629,U001170,2025-02-19 07:06:00,1256.48,1,1,2,1357.7741901445263,6.0,13577.741901445264,1,3.120355292038969,1,location_ip,0.24362678494804912,1,0.9999977054592248,1.0
TXN162035,U000729,2025-02-14 23:02:29,29.78,3,7,7,5.32182415964652,0.1833333333333333,1741.687906793407,0,-1.3137917657850406,1,velocity,0.19719362239674576,1,0.999997562957199,1.0
TXN177443,U001479,2025-02-26 06:00:25,153.21,3,3,3,5.76993002170676,0.1666666666666666,2077.174807814434,0,-0.667317686800356,1,velocity,0.16018622917848246,1,0.9999973039796161,1.0
TXN192037,U000462,2025-03-08 18:00:16,231.7,3,3,3,1.3972775653969045,0.05,1676.733078476285,0,-0.3529820333198376,1,velocity,0.15884478416293613,1,0.9999972927115865,1.0
TXN207339,U005898,2025-03-19 22:01:01,504.08,3,3,3,7.069117796699378,0.2833333333333333,1496.9896510657506,0,-0.2703590786187366,1,velocity,0.1580238644996158,1,0.9999969621357747,1.0
TXN219982,U000145,2025-03-29 08:00:58,137.43,3,3,3,2.178204331073318,0.05,2613.8451972879816,0,-1.3459542585445228,1,velocity,0.166923229228368,1,0.9999967408252651,1.0
TXN222747,U003981,2025-03-31 06:02:10,221.29,3,7,7,6.270605609594125,0.3833333333333333,981.4860954147326,0,-0.8852421457351742,1,velocity,0.19260832732098576,1,0.9999967304350197,1.0
TXN122502,U005490,2025-01-17 11:00:18,394.26,3,3,3,2.003958096518695,0.05,2404.749715822434,0,-1.192899955988308,1,velocity,0.1652892459228128,1,0.9999966046786269,1.0
TXN141856,U003730,2025-01-31 13:06:00,1064.17,1,1,2,1607.0991969543372,6.0,16070.991969543373,1,1.805517411256166,1,location_ip,0.24225297155364045,1,0.9999965179044573,1.0
TXN110210,U002309,2025-01-08 13:03:00,10.0,1,2,2,621.4628500760243,3.0,12429.257001520486,1,-1.668611965235242,1,location_ip,0.22674305736548683,1,0.9999964569897807,1.0
TXN211614,U001928,2025-03-23 06:00:43,112.26,3,3,3,5.255994262740412,0.6833333333333333,461.50193526501175,0,0.4932182241259659,1,velocity,0.1503486864547271,1,0.999996346573603,1.0
TXN104117,U000890,2025-01-03 22:02:15,178.95,3,6,6,2.694163989545099,0.3166666666666666,510.4731769664398,0,-0.4039326799088899,1,velocity,0.18570689059411039,1,0.9999963129663656,1.0
TXN204504,U003271,2025-03-17 21:00:48,1118.64,3,3,3,5.25440167826445,0.2333333333333333,1351.1318601251442,0,-0.3031803380015301,1,velocity,0.1555704224472486,1,0.9999962370185626,1.0
TXN123509,U001718,2025-01-18 05:06:00,362.38,1,1,2,1575.3760535945123,6.0,15753.760535945125,1,1.8609166669244184,1,location_ip,0.24082737336186044,1,0.999996109555447,1.0
TXN131090,U003982,2025-01-23 16:00:27,513.06,2,2,2,3.664988683151999,0.0333333333333333,6596.979629673599,0,-0.9291550078792687,1,velocity,0.14579773980541622,1,0.9999959817384657,1.0
TXN138679,U005418,2025-01-29 08:00:28,139.16,3,3,3,4.112433923515283,0.2,1233.7301770545848,0,-0.2234021615394601,1,velocity,0.15129366019530344,1,0.9999959303889531,1.0
TXN129790,U000610,2025-01-22 17:00:03,224.46,2,2,2,3.632237228258175,0.05,4358.68467390981,0,0.7722335683179505,1,velocity,0.14459655078504507,1,0.9999955022560698,1.0
TXN211556,U000016,2025-03-23 02:01:35,128.17,3,7,7,8.159056765235556,0.8,611.9292573926667,0,-0.8603691304935569,1,velocity,0.19376894207257,1,0.9999954788863679,1.0
TXN141754,U002761,2025-01-31 12:01:33,96.27,2,6,6,5.052802851753192,0.0666666666666666,4547.522566577873,0,-0.5123784382269855,1,velocity,0.1921449654243651,1,0.9999954227099934,1.0
TXN188131,U004897,2025-03-05 20:05:00,10.0,1,1,2,1654.839116799172,5.0,19858.069401590063,1,-1.2987596106918955,1,location_ip,0.24031961252940093,1,0.9999948837530671,1.0
TXN195464,U004075,2025-03-11 10:01:08,171.02,3,3,3,3.992659816533155,0.2,1197.7979449599463,0,-0.3800025491669681,1,velocity,0.15053757188581796,1,0.9999948216859699,1.0
TXN141748,U002761,2025-01-31 12:00:10,128.08,3,3,3,1.9783361442344265,0.1333333333333333,890.2512649054918,0,-0.2331435216279423,1,velocity,0.15064384843808787,1,0.999994224236988,1.0
TXN207340,U005898,2025-03-19 22:01:27,442.89,3,4,4,3.9306354679737248,0.4333333333333333,544.2418340271311,0,-0.2751629973555171,1,velocity,0.16378785412191788,1,0.9999940276594834,1.0
TXN112670,U002709,2025-01-10 09:06:00,1648.33,1,1,2,1471.0703852200184,6.0,14710.703852200182,1,1.8946293343003917,1,location_ip,0.23783235118650126,1,0.9999934423622117,1.0
TXN159193,U001969,2025-02-13 01:00:04,437.38,2,2,2,3.4727914555028816,0.0333333333333333,6251.024619905187,0,-1.075883968303348,1,velocity,0.14708920083429355,1,0.9999933653906814,1.0
TXN129798,U000610,2025-01-22 17:01:19,120.53,3,7,7,1.3013191830552249,0.6,130.13191830552248,0,-0.7383729025975854,1,velocity,0.18568252137180774,1,0.9999931412102004,1.0
TXN186202,U003997,2025-03-04 14:06:00,1223.31,1,1,2,1587.9648017558195,6.0,15879.648017558196,1,1.3547037495886498,1,location_ip,0.23689006783334765,1,0.9999927140135569,1.0
TXN127630,U001845,2025-01-21 03:01:57,112.07,3,9,9,6.6448524094562,0.55,724.8929901224946,0,-1.8752828886675457,1,velocity,0.21479164775816273,1,0.9999926565861429,1.0
TXN181591,U004447,2025-03-01 07:06:00,156.1,1,1,2,1266.530603284475,6.0,12665.306032844752,1,2.668046515550077,1,location_ip,0.23200107871414843,1,0.9999924125869826,1.0
TXN169181,U001889,2025-02-20 09:00:20,173.16,3,3,3,1.006405495252432,0.05,1207.6865943029184,0,-0.8133872804399817,1,velocity,0.15535045566044559,1,0.9999919796333023,1.0
TXN214285,U000649,2025-03-25 01:00:22,494.84,3,3,3,2.164396251158889,0.2166666666666666,599.3712695516922,0,-0.2653644942725583,1,velocity,0.14891129745113008,1,0.9999917660867345,1.0
TXN100966,U000156,2025-01-01 18:01:10,633.22,3,3,3,5.421122518335215,0.45,722.8163357780286,0,-0.3799709554773787,1,velocity,0.15096789056013205,1,0.9999917315688498,1.0
TXN156514,U004454,2025-02-11 03:01:51,305.49,3,5,5,1.552793358227137,0.0833333333333333,1118.0112179235389,0,-1.5158470509005726,1,velocity,0.18782705088425833,1,0.9999908933705748,1.0
TXN147638,U001641,2025-02-04 17:00:50,142.39,3,3,3,1.686079267618257,0.1833333333333333,551.8077603114297,0,-0.3305301856524986,1,velocity,0.1504718652465441,1,0.9999908929634546,1.0
TXN173134,U002519,2025-02-23 00:01:33,290.59,3,6,6,4.894224720786472,0.4,734.1337081179707,0,-1.2789021513417136,1,velocity,0.1827056053599645,1,0.9999907205807406,1.0
TXN164175,U004358,2025-02-16 15:07:00,911.38,1,1,2,1714.3030726993288,7.0,14694.026337422818,1,2.41879682909605,1,location_ip,0.2442544569449019,1,0.999989658507064,1.0
TXN178139,U000607,2025-02-26 16:00:49,108.58,3,3,3,4.3212970879343,0.2833333333333333,915.0982068566752,0,-0.7786982160932213,1,velocity,0.14801447977171944,1,0.9999883103641045,1.0
TXN153178,U005752,2025-02-08 17:06:00,720.2,1,1,2,1357.7741901445263,6.0,13577.741901445264,1,1.851421837987502,1,location_ip,0.2369460329963724,1,0.9999877008787205,1.0
TXN221261,U005190,2025-03-30 04:06:00,677.31,1,1,2,1266.530603284475,6.0,12665.306032844752,1,2.158921516164398,1,location_ip,0.23020614959273555,1,0.9999853240200159,1.0
TXN173206,U003463,2025-02-23 06:00:40,263.15,3,3,3,6.119499651045239,0.5,734.3399581254288,0,-0.8575912529650728,1,velocity,0.15075469960144505,1,0.9999851160335987,1.0
TXN194926,U001680,2025-03-10 20:01:08,339.77,3,3,3,2.5847610625878064,0.2,775.4283187763418,0,-0.9107108504232768,1,velocity,0.1482642881487155,1,0.9999843954257386,1.0
TXN163452,U001479,2025-02-16 05:02:18,181.16,2,10,10,4.610871548866132,0.1333333333333333,2074.892196989759,0,-0.3000962230097488,1,velocity,0.20657289774754328,1,0.9999833104364143,1.0
TXN174648,U003099,2025-02-24 02:01:12,99.46,3,4,5,2.618484117090309,0.0666666666666666,2356.635705381278,0,-0.3146175547984011,1,velocity,0.18644294511542525,1,0.9999831354445763,1.0
TXN126907,U005374,2025-01-20 15:01:34,732.92,3,4,4,1.752918859273415,0.2333333333333333,450.7505638131639,0,-1.0689570169287983,1,velocity,0.16389908968050715,1,0.9999826883295557,1.0
TXN132560,U001361,2025-01-24 17:01:26,113.61,3,3,3,3.620457705350003,0.2666666666666666,814.6029837037506,0,-1.1555352621135373,1,velocity,0.14715780146685664,1,0.9999791964880589,1.0
TXN208786,U003185,2025-03-21 02:07:00,2570.84,1,1,2,1204.6630820473297,7.0,10325.68356040568,1,3.406936790408865,1,location_ip,0.23417700924838158,1,0.9999783027191583,1.0
TXN207748,U001757,2025-03-20 10:00:31,149.55,3,3,3,1.2893539458389829,0.1666666666666666,464.1674205020339,0,-0.9688871946047204,1,velocity,0.148431380541299,1,0.9999774149606055,1.0
TXN150547,U001911,2025-02-06 18:07:00,548.65,1,1,2,1613.289325429026,7.0,13828.19421796308,1,2.008227825442348,1,location_ip,0.24260977317465726,1,0.9999747287695281,1.0
TXN149980,U000328,2025-02-06 11:00:25,170.27,2,2,2,2.0045176182972195,0.4166666666666667,288.6505370347996,0,2.681211147817296,1,velocity,0.13481641407481282,1,0.9999731606183826,1.0
TXN159255,U002202,2025-02-13 05:06:00,593.91,1,1,2,1317.7536030396725,6.0,13177.536030396725,1,1.4192554921032074,1,location_ip,0.22894777165507108,1,0.9999709319930602,1.0
TXN144516,U004851,2025-02-02 12:05:00,478.26,1,1,2,777.4082807469658,5.0,9328.89936896359,1,2.461533034864668,1,location_ip,0.2188831233930817,1,0.9999705937242835,1.0
TXN222740,U003981,2025-03-31 06:00:38,211.85,3,3,3,6.387449653508224,0.6,638.7449653508223,0,-1.3389111812588157,1,velocity,0.150760178393344,1,0.9999702551751697,1.0
TXN112425,U005235,2025-01-10 01:04:00,694.67,1,2,2,290.1720249530612,4.0,4352.580374295919,1,1.9603058247095289,1,location_ip,0.20593302776380196,1,0.9999693053640654,1.0
TXN169663,U001796,2025-02-20 15:00:43,98.98,3,3,3,1.9258947720540516,0.1666666666666666,693.3221179394586,0,-1.5378690698874673,1,velocity,0.15182479609421184,1,0.9999652878379891,1.0
TXN130014,U005709,2025-01-22 19:00:41,178.95,3,3,3,2.255614004175194,0.2,676.6842012525582,0,-1.5358581170558592,1,velocity,0.15092567090515208,1,0.9999642433905753,1.0
TXN142696,U000244,2025-02-01 06:01:20,10.0,3,4,4,4.372718849680904,0.6666666666666666,393.54469647128144,0,-1.6258937358375534,1,velocity,0.16481070532427666,1,0.9999635112737845,1.0
TXN166686,U002312,2025-02-18 12:52:38,1589.7,2,2,2,6.711504010433991,0.35,1150.543544645827,0,1.5940384958372316,0,none,0.13749056091040945,1,0.9999565981537069,1.0
TXN182757,U001215,2025-03-01 22:00:52,398.08,3,3,3,5.858579728436601,0.8166666666666667,430.426265762689,0,-1.4673353371663682,1,velocity,0.1478705529015084,1,0.9999553008125365,1.0
TXN163444,U001479,2025-02-16 05:00:46,204.23,3,3,3,3.899812942158756,0.0,0.0,0,-0.176973233493606,1,velocity,0.07076198659711719,1,0.9999541043072239,1.0
TXN222739,U003981,2025-03-31 06:00:02,264.55,2,2,2,2.2725666457779417,0.0333333333333333,4090.619962400295,0,-0.862700732241453,1,velocity,0.1382016220869131,1,0.999951120416386,1.0
TXN185669,U004603,2025-03-04 07:07:00,623.9,1,1,2,2147.334402763061,7.0,18405.72345225481,1,-0.0617178809293378,1,location_ip,0.24145242222760188,1,0.9999495725149261,1.0
TXN130402,U001875,2025-01-23 02:00:29,125.04,3,3,3,0.8938733643772254,0.2166666666666666,247.534162442924,0,-1.4186901713497704,1,velocity,0.1454907010945048,1,0.9999489482947393,1.0
TXN147365,U004914,2025-02-04 12:47:50,630.03,2,2,2,9.037319439876086,0.3,1807.4638879752167,0,0.8671216188570487,0,none,0.13471957515302768,1,0.9999408467706901,1.0
TXN164170,U003825,2025-02-16 15:02:23,571.09,2,9,9,4.1001607361805466,0.4333333333333333,567.7145634711526,0,-0.0251373280601418,1,velocity,0.1975335316801453,1,0.999929195123743,1.0
TXN122507,U005490,2025-01-17 11:01:56,489.16,2,7,7,7.492201892388774,0.3,1498.4403784777548,0,-0.3819927734455615,1,velocity,0.18743981799671716,1,0.9999273383134812,1.0
TXN160969,U000498,2025-02-14 10:00:25,133.8,3,3,3,3.4174468160165734,0.3333333333333333,615.1404268829833,0,-2.2205458428335887,1,velocity,0.15783924420540252,1,0.9999198799384107,1.0
TXN150435,U004612,2025-02-06 17:00:50,121.22,3,3,3,3.425158451454983,0.65,316.1684724419984,0,-1.9144542300863507,1,velocity,0.1489437849725328,1,0.9999153743154271,1.0
TXN121158,U004919,2025-01-16 12:04:00,557.86,1,2,2,237.5325023947467,4.0,3562.987535921201,1,1.545687784959415,1,location_ip,0.20152157018746186,1,0.9999074537220864,1.0
TXN108697,U004784,2025-01-07 12:00:20,1204.64,2,2,2,7.584129790267648,0.3333333333333333,1365.1433622481768,0,0.8307302589461139,0,none,0.1333425873284233,1,0.9999029343654067,1.0
TXN200726,U004980,2025-03-15 05:00:24,321.44,2,2,2,5.440403364295486,0.1,3264.242018577292,0,-0.6901874521590767,1,velocity,0.13325162105883226,1,0.9999022392554388,1.0
TXN129012,U000636,2025-01-22 03:07:00,2784.18,1,1,2,1237.044697463011,7.0,10603.240263968666,1,2.108963366849933,1,location_ip,0.22757594588983343,1,0.9998926619411741,1.0
TXN130401,U001875,2025-01-23 02:00:16,191.7,2,2,2,2.4802736801127474,0.05,2976.3284161352967,0,-0.5144367650157918,1,velocity,0.13044312111280143,1,0.9998924726395818,1.0
TXN141747,U000153,2025-01-31 12:00:08,1031.5,2,2,2,4.990184218952765,0.1,2994.110531371659,0,-0.6391843898593307,1,velocity,0.12893820603634698,1,0.9998721450805216,1.0
TXN145493,U000723,2025-02-03 05:04:00,1581.17,1,2,2,430.8398539469202,4.0,6462.597809203803,1,-0.3827758962348416,1,location_ip,0.20907793680312647,1,0.999866895081766,1.0
TXN167536,U002219,2025-02-19 00:01:44,463.15,2,10,10,2.241686225098029,0.1333333333333333,1008.7588012941133,0,-1.2110428082578968,1,velocity,0.20315914019384707,1,0.9998460536393663,1.0
TXN165487,U002808,2025-02-17 16:05:00,1694.02,1,1,2,523.8083779793227,5.0,6285.700535751873,1,2.5905260467745364,1,location_ip,0.21204098213443312,1,0.9998384607042203,1.0
TXN104115,U000890,2025-01-03 22:01:33,247.85,2,4,4,5.181781625350638,0.4333333333333333,717.4774558177805,0,0.3708886041807382,1,velocity,0.15315609321954549,1,0.9998300260915118,1.0
TXN155150,U001964,2025-02-10 04:07:00,2412.55,1,1,2,1357.7741901445263,7.0,11638.064486953082,1,1.361435256241602,1,location_ip,0.2278963239688635,1,0.9998241317840524,1.0
TXN170891,U000831,2025-02-21 13:06:00,558.77,1,1,2,518.1260829397874,6.0,5181.260829397873,1,3.2912249567137253,1,location_ip,0.2134734838302541,1,0.999808864137211,1.0
TXN162028,U000729,2025-02-14 23:00:37,93.87,2,2,2,5.134469440161274,0.2333333333333333,1320.292141755756,0,0.4548557424252569,1,velocity,0.12156495403215506,1,0.999807727149869,1.0
TXN213500,U001058,2025-03-24 13:07:00,349.95,1,1,2,953.8706763236077,7.0,8176.034368488064,1,2.475054335201728,1,location_ip,0.21957579580469133,1,0.9997889045483493,1.0
TXN123996,U004247,2025-01-18 13:06:00,140.71,1,1,2,1618.8555906737165,6.0,16188.55590673716,1,-1.5132515623292098,1,location_ip,0.23904738925341829,1,0.9997881096043987,1.0
TXN112651,U002765,2025-01-10 08:56:09,2080.58,2,2,2,15.427156625069712,0.8333333333333334,1110.7552770050193,0,0.394562153896355,0,none,0.13575220756711648,1,0.9997857146046264,1.0
TXN198162,U001053,2025-03-13 09:07:00,3887.92,1,1,2,886.9844385595195,7.0,7602.723759081596,1,2.624843947522389,1,location_ip,0.2183640290013632,1,0.9997734715031936,1.0
TXN206606,U001151,2025-03-19 13:02:27,332.25,2,8,8,4.438931617712584,0.3166666666666666,841.0607275665949,0,-0.8843482063977769,1,velocity,0.18304925015284523,1,0.9997677049564401,1.0
TXN219829,U005928,2025-03-29 01:05:00,688.54,1,1,2,430.8398539469202,5.0,5170.0782473630425,1,2.85170937343348,1,location_ip,0.20799344287784882,1,0.9997629833403018,1.0
TXN141755,U000153,2025-01-31 12:01:36,1053.97,2,5,5,2.3557658550142317,0.1333333333333333,1060.094634756404,0,-0.5203204632290104,1,velocity,0.16825918901995796,1,0.9997577544406863,1.0
TXN134563,U001573,2025-01-26 07:00:08,577.49,2,2,2,3.013103259012192,0.1,1807.8619554073148,0,-0.179097715773717,1,velocity,0.12040255701597258,1,0.9997368038073312,1.0
TXN108948,U000153,2025-01-07 15:02:07,1055.66,2,5,5,4.525965653993818,0.35,775.8798263989403,0,-0.3899563136246105,1,velocity,0.16457169186113085,1,0.9997080082295451,1.0
TXN104887,U004765,2025-01-04 15:02:28,695.13,2,8,8,3.0346474348143886,0.5333333333333333,341.3978364166187,0,-0.715676422623576,1,velocity,0.18258602424091508,1,0.9996916542837758,1.0
TXN174629,U000297,2025-02-24 01:07:00,372.1,1,1,2,514.9705059305163,7.0,4414.032907975854,1,3.5095221588770573,1,location_ip,0.2126146182859856,1,0.9996902427161307,1.0
TXN143569,U004506,2025-02-01 18:03:03,128.32,2,2,2,2.7806884548431934,0.0666666666666666,2502.619609358874,0,-1.016244632661988,0,none,0.13124380438097527,1,0.9996841200632027,1.0
TXN160865,U004410,2025-02-14 09:00:14,444.64,2,2,2,6.841405108195111,0.1833333333333333,2239.005308136582,0,-0.8230400540722728,1,velocity,0.12964896071514254,1,0.9996629374767522,1.0
TXN100609,U003156,2025-01-01 13:05:00,1021.66,1,1,2,499.9932408970138,5.0,5999.918890764166,1,2.115298310883323,1,location_ip,0.20858235356784616,1,0.9996373984664265,1.0
TXN128243,U002963,2025-01-21 14:00:12,245.07,2,2,2,4.333978998232546,0.1833333333333333,1418.3931266942875,0,-0.1199580498686413,1,velocity,0.12008186765992723,1,0.9996369591670898,1.0
TXN198610,U002260,2025-03-13 15:07:00,1063.98,1,1,2,953.8706763236077,7.0,8176.034368488064,1,2.033501093185385,1,location_ip,0.21850114092610318,1,0.9996288012078787,1.0
TXN185557,U001799,2025-03-04 00:02:12,278.79,2,6,6,6.065595635977036,0.8666666666666667,419.9258517214871,0,-0.587217892263135,1,velocity,0.17184509339549658,1,0.9995954620448065,1.0
TXN186611,U005987,2025-03-04 19:02:15,288.15,2,6,6,1.3142060334246248,0.15,525.6824133698499,0,-0.7556992440940977,1,velocity,0.17674684251442996,1,0.999593654083356,1.0
TXN126900,U000716,2025-01-20 15:00:33,366.37,2,2,2,5.414216596692107,0.55,590.6418105482298,0,0.4486883468697379,1,velocity,0.11863870763701978,1,0.9995833184831362,1.0
TXN189968,U001118,2025-03-07 09:05:00,541.35,1,1,2,439.97982267462703,5.0,5279.757872095524,1,2.389879705877485,1,location_ip,0.20402085869987485,1,0.9995801197810897,1.0
TXN173578,U001032,2025-02-23 11:01:41,247.65,2,5,5,9.112662053101726,0.3333333333333333,1640.279169558311,0,-1.509333890201579,1,velocity,0.1769008011047527,1,0.9995791417689398,1.0
TXN204657,U000107,2025-03-18 01:07:00,594.09,1,1,2,1204.6630820473297,7.0,10325.68356040568,1,1.1271786463463451,1,location_ip,0.22248645227191743,1,0.9995593059486021,1.0
TXN147295,U003054,2025-02-04 12:06:00,131.05,1,1,2,1179.482427918798,6.0,11794.82427918798,1,-0.3499874307248731,1,location_ip,0.22387758162655547,1,0.9994397018863215,1.0
TXN214920,U001307,2025-03-25 14:00:10,260.79,2,2,2,3.4227222007403366,0.1666666666666666,1232.1799922665214,0,-0.2735531811079681,1,velocity,0.11574159536067208,1,0.9994377110262265,1.0
TXN196589,U002179,2025-03-12 02:00:22,33.67,2,2,2,1.5809153614033162,0.1,948.5492168419896,0,-0.2492926457689282,1,velocity,0.11906203852095643,1,0.9993214887614846,1.0
TXN207910,U005592,2025-03-20 12:00:08,179.59,2,2,2,5.161671450640447,0.1166666666666666,2654.573888900801,0,-1.9848838240229163,1,velocity,0.14166920511134162,1,0.999223796391555,1.0
TXN122500,U005490,2025-01-17 11:00:15,514.2,2,2,2,1.5552387189631782,0.0666666666666666,1399.7148470668603,0,-0.8779780656115014,1,velocity,0.12506687228121516,1,0.9991368127405683,1.0
